 -0.13818E-02 -0.83288E-04 -0.42764E-04   0.0000       0.0000       0.0000    
 -0.13855E-02 -0.83474E-04 -0.42637E-04   0.0000       0.0000       0.0000    
 -0.13844E-02 -0.83666E-04 -0.42590E-04   0.0000       0.0000       0.0000    
 -0.13793E-02 -0.83864E-04 -0.42614E-04   0.0000       0.0000       0.0000    
 -0.13721E-02 -0.84060E-04 -0.42677E-04   0.0000       0.0000       0.0000    
 -0.13653E-02 -0.84251E-04 -0.42738E-04   0.0000       0.0000       0.0000    
 -0.13613E-02 -0.84430E-04 -0.42756E-04   0.0000       0.0000       0.0000    
 -0.13615E-02 -0.84595E-04 -0.42706E-04   0.0000       0.0000       0.0000    
 -0.13660E-02 -0.84747E-04 -0.42584E-04   0.0000       0.0000       0.0000    
 -0.13736E-02 -0.84891E-04 -0.42409E-04   0.0000       0.0000       0.0000    
 -0.13818E-02 -0.85030E-04 -0.42216E-04   0.0000       0.0000       0.0000    
 -0.13884E-02 -0.85170E-04 -0.42047E-04   0.0000       0.0000       0.0000    
 -0.13912E-02 -0.85316E-04 -0.41935E-04   0.0000       0.0000       0.0000    
 -0.13896E-02 -0.85467E-04 -0.41893E-04   0.0000       0.0000       0.0000    
 -0.13842E-02 -0.85622E-04 -0.41914E-04   0.0000       0.0000       0.0000    
 -0.13767E-02 -0.85775E-04 -0.41971E-04   0.0000       0.0000       0.0000    
 -0.13697E-02 -0.85921E-04 -0.42026E-04   0.0000       0.0000       0.0000    
 -0.13653E-02 -0.86054E-04 -0.42044E-04   0.0000       0.0000       0.0000    
 -0.13649E-02 -0.86171E-04 -0.42000E-04   0.0000       0.0000       0.0000    
 -0.13685E-02 -0.86273E-04 -0.41894E-04   0.0000       0.0000       0.0000    
 -0.13749E-02 -0.86363E-04 -0.41741E-04   0.0000       0.0000       0.0000    
 -0.13818E-02 -0.86447E-04 -0.41575E-04   0.0000       0.0000       0.0000    
 -0.13869E-02 -0.86531E-04 -0.41431E-04   0.0000       0.0000       0.0000    
 -0.13883E-02 -0.86617E-04 -0.41340E-04   0.0000       0.0000       0.0000    
 -0.13855E-02 -0.86708E-04 -0.41313E-04   0.0000       0.0000       0.0000    
 -0.13791E-02 -0.86801E-04 -0.41341E-04   0.0000       0.0000       0.0000    
 -0.13708E-02 -0.86890E-04 -0.41400E-04   0.0000       0.0000       0.0000    
 -0.13632E-02 -0.86969E-04 -0.41456E-04   0.0000       0.0000       0.0000    
 -0.13581E-02 -0.87031E-04 -0.41476E-04   0.0000       0.0000       0.0000    
 -0.13569E-02 -0.87075E-04 -0.41441E-04   0.0000       0.0000       0.0000    
 -0.13595E-02 -0.87100E-04 -0.41350E-04   0.0000       0.0000       0.0000    
 -0.13644E-02 -0.87111E-04 -0.41222E-04   0.0000       0.0000       0.0000    
 -0.13695E-02 -0.87112E-04 -0.41085E-04   0.0000       0.0000       0.0000    
 -0.13725E-02 -0.87112E-04 -0.40973E-04   0.0000       0.0000       0.0000    
 -0.13718E-02 -0.87112E-04 -0.40912E-04   0.0000       0.0000       0.0000    
